AL 1 -86.3972 34.9917 7.8125
AL 1 -86.3777 34.9915 0.00762939
AL 1 -86.3213 34.9912 0.00762939
AL 1 -86.3113 34.9911 0.12207
AL 1 -86.2535 34.9907 0.00190735
AL 1 -86.2055 34.9905 0.0038147
AL 1 -86.1795 34.9903 0.0038147
AL 1 -86.153 34.9901 0.000119209
AL 1 -86.073 34.9897 0.00762939
AL 1 -86.0671 34.9896 0.00762939
AL 1 -86.0614 34.9896 0.000953674
AL 1 -85.931 34.9888 0.00762939
AL 1 -85.9044 34.9886 0.000953674
AL 1 -85.8981 34.9886 0.000953674
AL 1 -85.861 34.9884 0.000953674
AL 1 -85.8287 34.9882 0.000953674
AL 1 -85.8287 34.9882 0.00190735
AL 1 -85.8244 34.9881 3.90625
AL 1 -85.8226 34.9881 0.00762939
AL 1 -85.8076 34.9879 0.000238419
AL 1 -85.7267 34.9866 0.00190735
AL 1 -85.7021 34.9862 0.0038147
AL 1 -85.7003 34.9862 0.00762939
AL 1 -85.6954 34.9861 0.00762939
AL 1 -85.6128 34.9848 0.0038147
AL 1 -85.6114 34.9848 0.0038147
AL 1 -85.6052 34.9847 4000
AL 1 -85.5994 34.9518 0.976562
AL 1 -85.5988 34.9449 0.976562
AL 1 -85.5952 34.9243 3.90625
AL 1 -85.5952 34.9243 0.000953674
AL 1 -85.5952 34.9242 0.000953674
AL 1 -85.5952 34.9242 0.000953674
AL 1 -85.5891 34.8919 0.00762939
AL 1 -85.5831 34.8604 0.976562
AL 1 -85.576 34.824 0.00762939
AL 1 -85.5687 34.7872 0.00190735
AL 1 -85.5614 34.7501 7.8125
AL 1 -85.5574 34.7311 0.00762939
AL 1 -85.5572 34.7306 0.00762939
AL 1 -85.5525 34.7083 0.0152588
AL 1 -85.5525 34.7081 0.244141
AL 1 -85.5525 34.7081 0.000953674
AL 1 -85.5522 34.7071 0.000953674
AL 1 -85.5459 34.678 0.00762939
AL 1 -85.542 34.6602 0.0038147
AL 1 -85.5413 34.6568 0.0610352
AL 1 -85.5413 34.6567 0.12207
AL 1 -85.5343 34.6251 1.95312
AL 1 -85.5341 34.6239 0.0152588
AL 1 -85.5273 34.5887 0.976562
AL 1 -85.5171 34.5426 0.976562
AL 1 -85.5147 34.5292 0.00190735
AL 1 -85.5139 34.5252 1.95312
AL 1 -85.5137 34.5242 0.12207
AL 1 -85.5121 34.5183 0.488281
AL 1 -85.5084 34.5012 0.12207
AL 1 -85.5025 34.4745 0.0305176
AL 1 -85.5023 34.474 0.976562
AL 1 -85.4846 34.3928 0.0038147
AL 1 -85.4819 34.3805 0.0038147
AL 1 -85.4743 34.346 0.0038147
AL 1 -85.474 34.3445 0.0038147
AL 1 -85.4705 34.3282 3.90625
AL 1 -85.4677 34.3144 0.0038147
AL 1 -85.4631 34.2916 0.0152588
AL 1 -85.4587 34.2694 0.244141
AL 1 -85.4581 34.2657 0.244141
AL 1 -85.4554 34.2529 0.244141
AL 1 -85.4551 34.2507 0.488281
AL 1 -85.4447 34.1999 0.00190735
AL 1 -85.4427 34.1902 0.0152588
AL 1 -85.4343 34.1487 0.00762939
AL 1 -85.4295 34.1251 15.625
AL 1 -85.4282 34.1144 1.95312
AL 1 -85.4279 34.1126 0.00762939
AL 1 -85.4202 34.0723 0.244141
AL 1 -85.4124 34.0318 0.000476837
AL 1 -85.4067 34.0023 1.95312
AL 1 -85.4062 34.0009 0.0038147
AL 1 -85.4059 34.0001 0.976562
AL 1 -85.3988 33.9641 0.0610352
AL 1 -85.3816 33.8773 0.0038147
AL 1 -85.3774 33.856 0.976562
AL 1 -85.3764 33.8508 0.0038147
AL 1 -85.3651 33.7912 0.00762939
AL 1 -85.3646 33.7884 0.0038147
AL 1 -85.3618 33.774 0.488281
AL 1 -85.3605 33.768 0.976562
AL 1 -85.3574 33.7501 0.976562
AL 1 -85.3553 33.7395 0.0038147
AL 1 -85.3441 33.6828 0.0038147
AL 1 -85.3436 33.6803 0.0038147
AL 1 -85.332 33.6219 0.00762939
AL 1 -85.3237 33.5801 0.0038147
AL 1 -85.3153 33.5377 0.488281
AL 1 -85.315 33.5359 0.12207
AL 1 -85.3148 33.5349 0.0038147
AL 1 -85.3141 33.5302 0.488281
AL 1 -85.314 33.5298 0.0305176
AL 1 -85.3044 33.4829 1.95312
AL 1 -85.2963 33.4405 0.00762939
AL 1 -85.2948 33.4326 0.0038147
AL 1 -85.2737 33.3229 0.00190735
AL 1 -85.2627 33.2657 0.000476837
AL 1 -85.2558 33.23 0.0152588
AL 1 -85.2521 33.2109 0.0152588
AL 1 -85.2429 33.1627 0.0038147
AL 1 -85.2375 33.1347 0.0152588
AL 1 -85.2324 33.1081 3.90625
AL 1 -85.2233 33.0626 0.0610352
AL 1 -85.2219 33.0555 0.0305176
AL 1 -85.2102 32.9971 0.0038147
AL 1 -85.2041 32.9667 0.0152588
AL 1 -85.1933 32.9127 0.0038147
AL 1 -85.1908 32.9 0.0038147
AL 1 -85.1887 32.8897 1.95312
AL 1 -85.1871 32.8817 0.00762939
AL 1 -85.1868 32.8805 0.000953674
AL 1 -85.1863 32.878 0.00762939
AL 1 -85.1858 32.8754 0.0038147
AL 1 -85.1855 32.874 0.00762939
AL 1 -85.1851 32.8723 0.000953674
AL 1 -85.1851 32.8722 0.00762939
AL 1 -85.1847 32.8705 1.95312
AL 1 -85.1841 32.8705 3.90625
AL 1 -85.1849 32.8689 1.95312
AL 1 -85.1849 32.8634 0.000953674
AL 1 -85.1849 32.8634 0.976562
AL 1 -85.1844 32.8613 250
AL 1 -85.1842 32.861 0.0152588
AL 1 -85.181 32.8573 0.0152588
AL 1 -85.1794 32.8553 1.95312
AL 1 -85.1789 32.855 0.00190735
AL 1 -85.1788 32.8549 0.00190735
AL 1 -85.1785 32.8548 0.00762939
AL 1 -85.1784 32.8547 0.00762939
AL 1 -85.1771 32.8539 7.8125
AL 1 -85.1725 32.853 0.000238419
AL 1 -85.1701 32.8525 0.976562
AL 1 -85.1677 32.8524 0.244141
AL 1 -85.1656 32.8521 1.95312
AL 1 -85.1634 32.8514 0.976562
AL 1 -85.1616 32.8499 31.25
AL 1 -85.1613 32.8494 0.000476837
AL 1 -85.1608 32.8485 0.976562
AL 1 -85.1605 32.8471 0.12207
AL 1 -85.1603 32.8462 0.0038147
AL 1 -85.1602 32.846 0.0038147
AL 1 -85.1601 32.8455 0.244141
AL 1 -85.1596 32.844 1.95312
AL 1 -85.1595 32.8425 0.0610352
AL 1 -85.1593 32.8414 0.488281
AL 1 -85.1595 32.8397 7.8125
AL 1 -85.1606 32.8382 0.976562
AL 1 -85.1646 32.8348 1.95312
AL 1 -85.1652 32.8339 0.00762939
AL 1 -85.1654 32.8335 0.0152588
AL 1 -85.1658 32.8329 0.0152588
AL 1 -85.1679 32.8292 0.00762939
AL 1 -85.168 32.8291 0.000238419
AL 1 -85.1683 32.8285 7.8125
AL 1 -85.1684 32.8237 0.000476837
AL 1 -85.1684 32.8237 0.0038147
AL 1 -85.1686 32.8169 0.00762939
AL 1 -85.1686 32.8142 1.95312
AL 1 -85.168 32.812 0.0038147
AL 1 -85.168 32.8118 0.0038147
AL 1 -85.168 32.8118 0.0038147
AL 1 -85.1679 32.8116 31.25
AL 1 -85.1638 32.8064 0.0038147
AL 1 -85.1621 32.8042 1.95312
AL 1 -85.1534 32.7956 0.00190735
AL 1 -85.1529 32.7951 0.0038147
AL 1 -85.1523 32.7945 0.00762939
AL 1 -85.1519 32.7941 3.90625
AL 1 -85.1508 32.7933 0.000238419
AL 1 -85.1462 32.79 0.0038147
AL 1 -85.1456 32.7895 0.0038147
AL 1 -85.1431 32.7877 0.0038147
AL 1 -85.1393 32.7849 0.976562
AL 1 -85.1347 32.7822 1.95312
AL 1 -85.1333 32.7806 0.488281
AL 1 -85.1322 32.7789 31.25
AL 1 -85.132 32.7767 0.976562
AL 1 -85.1327 32.7747 0.12207
AL 1 -85.1331 32.7734 3.90625
AL 1 -85.1339 32.7724 0.244141
AL 1 -85.1352 32.7709 0.00762939
AL 1 -85.1365 32.7694 1.95312
AL 1 -85.1384 32.7646 7.8125
AL 1 -85.1389 32.7601 1.95312
AL 1 -85.1381 32.7538 31.25
AL 1 -85.1361 32.7496 3.90625
AL 1 -85.1322 32.7466 0.00190735
AL 1 -85.1322 32.7465 0.976562
AL 1 -85.1272 32.7437 0.488281
AL 1 -85.1247 32.7421 0.000238419
AL 1 -85.1241 32.7417 1.95312
AL 1 -85.1216 32.7394 0.488281
AL 1 -85.1202 32.7376 31.25
AL 1 -85.1197 32.7361 0.488281
AL 1 -85.1196 32.7342 0.976562
AL 1 -85.1196 32.7316 0.244141
AL 1 -85.1194 32.7294 0.488281
AL 1 -85.1197 32.7264 3.90625
AL 1 -85.1208 32.7229 0.244141
AL 1 -85.1227 32.7157 15.625
AL 1 -85.1223 32.714 0.0152588
AL 1 -85.117 32.692 1.95312
AL 1 -85.1153 32.6873 0.00762939
AL 1 -85.1147 32.6856 31.25
AL 1 -85.1126 32.6834 1.95312
AL 1 -85.1112 32.6828 0.0038147
AL 1 -85.104 32.6796 3.90625
AL 1 -85.103 32.6787 0.00762939
AL 1 -85.1029 32.6785 0.00762939
AL 1 -85.0935 32.6697 15.625
AL 1 -85.0885 32.6578 31.25
AL 1 -85.0895 32.6561 0.0038147
AL 1 -85.0895 32.656 0.00762939
AL 1 -85.0897 32.6556 1.95312
AL 1 -85.0946 32.6524 3.90625
AL 1 -85.096 32.65 0.488281
AL 1 -85.098 32.6455 1.95312
AL 1 -85.098 32.6447 0.00762939
AL 1 -85.0983 32.6427 31.25
AL 1 -85.0966 32.6382 7.8125
AL 1 -85.092 32.6365 0.244141
AL 1 -85.0889 32.6354 1.95312
AL 1 -85.0888 32.6353 0.00190735
AL 1 -85.0873 32.6344 0.488281
AL 1 -85.0862 32.6332 15.625
AL 1 -85.0861 32.6314 1.95312
AL 1 -85.0869 32.6293 0.00762939
AL 1 -85.0872 32.6285 0.976562
AL 1 -85.0886 32.6266 1.95312
AL 1 -85.0887 32.6248 0.488281
AL 1 -85.0886 32.6244 0.000953674
AL 1 -85.0883 32.623 15.625
AL 1 -85.0873 32.6205 1.95312
AL 1 -85.0862 32.6193 0.000953674
AL 1 -85.0854 32.6185 0.976562
AL 1 -85.0843 32.6181 0.00762939
AL 1 -85.0836 32.6178 0.976562
AL 1 -85.0822 32.6163 7.8125
AL 1 -85.0808 32.6102 0.976562
AL 1 -85.0803 32.6036 3.90625
AL 1 -85.0791 32.6008 0.0152588
AL 1 -85.0765 32.5949 0.0038147
AL 1 -85.0764 32.5947 62.5
AL 1 -85.0755 32.5932 0.0038147
AL 1 -85.0749 32.5921 0.00762939
AL 1 -85.0675 32.5795 7.8125
AL 1 -85.0569 32.5712 0.488281
AL 1 -85.0357 32.554 0.244141
AL 1 -85.0346 32.553 0.0038147
AL 1 -85.0225 32.5429 7.8125
AL 1 -85.0225 32.5429 0.00190735
AL 1 -85.0224 32.5425 0.00762939
AL 1 -85.0222 32.5411 0.0152588
AL 1 -85.022 32.54 0.976562
AL 1 -85.0202 32.5347 3.90625
AL 1 -85.0198 32.5341 0.0038147
AL 1 -85.0177 32.5311 0.00762939
AL 1 -85.016 32.5287 0.0038147
AL 1 -85.0158 32.5284 7.8125
AL 1 -85.0141 32.5265 0.00762939
AL 1 -85.0138 32.5261 3.90625
AL 1 -85.0084 32.5249 0.976562
AL 1 -85.0071 32.5239 62.5
AL 1 -85.0015 32.5147 7.8125
AL 1 -85.0013 32.5132 0.0038147
AL 1 -85.0012 32.5128 0.00190735
AL 1 -85.0008 32.5105 0.00762939
AL 1 -84.9998 32.5043 0.244141
AL 1 -84.9988 32.497 0.244141
AL 1 -84.9983 32.4941 3.90625
AL 1 -84.9967 32.4923 1.95312
AL 1 -84.9957 32.489 0.0038147
AL 1 -84.9948 32.486 15.625
AL 1 -84.9952 32.4772 0.0038147
AL 1 -84.9952 32.4752 3.90625
AL 1 -84.9982 32.4698 7.8125
AL 1 -84.9981 32.4649 0.000953674
AL 1 -84.9981 32.4636 0.00762939
AL 1 -84.9981 32.4634 0.00762939
AL 1 -84.998 32.4617 3.90625
AL 1 -84.9953 32.4532 31.25
AL 1 -84.9935 32.4507 1.95312
AL 1 -84.9838 32.4456 7.8125
AL 1 -84.9718 32.4428 15.625
AL 1 -84.967 32.4353 3.90625
AL 1 -84.963 32.4242 250
AL 1 -84.9634 32.4225 1.95312
AL 1 -84.9718 32.4162 3.90625
AL 1 -84.9794 32.4122 31.25
AL 1 -84.9811 32.4028 7.8125
AL 1 -84.9799 32.4001 0.976562
AL 1 -84.9775 32.3969 1.95312
AL 1 -84.9768 32.3926 7.8125
AL 1 -84.9782 32.3905 0.0038147
AL 1 -84.979 32.3892 0.976562
AL 1 -84.98 32.3867 0.00190735
AL 1 -84.9804 32.3856 7.8125
AL 1 -84.9801 32.3822 0.976562
AL 1 -84.9797 32.3806 0.000476837
AL 1 -84.9793 32.3791 0.12207
AL 1 -84.9787 32.3762 31.25
AL 1 -84.9797 32.3741 0.00762939
AL 1 -84.9801 32.3733 1.95312
AL 1 -84.9829 32.3714 3.90625
AL 1 -84.9836 32.3684 0.976562
AL 1 -84.9832 32.3651 0.488281
AL 1 -84.9835 32.3632 3.90625
AL 1 -84.9838 32.3628 0.0038147
AL 1 -84.9851 32.3612 0.00762939
AL 1 -84.9868 32.3591 15.625
AL 1 -84.9887 32.3576 0.0038147
AL 1 -84.9973 32.3509 0.0038147
AL 1 -85.0046 32.3452 15.625
AL 1 -85.0081 32.3367 3.90625
AL 1 -85.0073 32.3301 0.00762939
AL 1 -85.0073 32.33 0.00762939
AL 1 -85.0071 32.3284 250
AL 1 -85.0067 32.3279 0.0038147
AL 1 -85.0019 32.3221 0.0152588
AL 1 -85.0019 32.322 7.8125
AL 1 -85.0017 32.322 0.0038147
AL 1 -84.9991 32.3214 0.0038147
AL 1 -84.9895 32.3193 3.90625
AL 1 -84.9556 32.3069 0.0038147
AL 1 -84.9553 32.3068 0.0038147
AL 1 -84.9491 32.3045 0.0038147
AL 1 -84.9387 32.3007 1.95312
AL 1 -84.9338 32.2983 31.25
AL 1 -84.9229 32.2853 7.8125
AL 1 -84.9111 32.277 1.95312
AL 1 -84.904 32.2738 3.90625
AL 1 -84.894 32.2658 1.95312
AL 1 -84.8933 32.265 0.000953674
AL 1 -84.8918 32.2634 0.976562
AL 1 -84.8909 32.2615 1000
AL 1 -84.8911 32.2596 0.976562
AL 1 -84.8923 32.2582 3.90625
AL 1 -84.8933 32.258 0.000953674
AL 1 -84.8982 32.2568 0.488281
AL 1 -84.9016 32.2556 3.90625
AL 1 -84.9025 32.2532 0.976562
AL 1 -84.9041 32.2508 3.90625
AL 1 -84.9072 32.2491 0.976562
AL 1 -84.9101 32.2483 0.488281
AL 1 -84.9125 32.2475 15.625
AL 1 -84.9132 32.2453 1.95312
AL 1 -84.9127 32.2434 3.90625
AL 1 -84.9163 32.2365 3.90625
AL 1 -84.9206 32.234 0.976562
AL 1 -84.9226 32.2318 3.90625
AL 1 -84.9235 32.2298 1.95312
AL 1 -84.9234 32.229 0.0152588
AL 1 -84.9229 32.2248 3.90625
AL 1 -84.9254 32.2215 31.25
AL 1 -84.9282 32.2199 0.488281
AL 1 -84.9292 32.2195 0.00190735
AL 1 -84.9297 32.2192 0.0038147
AL 1 -84.9301 32.2191 3.90625
AL 1 -84.9393 32.218 0.976562
AL 1 -84.949 32.2178 1.95312
AL 1 -84.9537 32.2171 0.0610352
AL 1 -84.9571 32.2167 1.95312
AL 1 -84.959 32.2156 31.25
AL 1 -84.9595 32.2152 0.0038147
AL 1 -84.9606 32.2143 0.976562
AL 1 -84.9622 32.2125 0.12207
AL 1 -84.9634 32.211 0.488281
AL 1 -84.9646 32.2098 0.12207
AL 1 -84.9657 32.2088 0.976562
AL 1 -84.9663 32.208 0.488281
AL 1 -84.9668 32.2069 7.8125
AL 1 -84.967 32.2058 0.488281
AL 1 -84.9669 32.2045 1.95312
AL 1 -84.9663 32.2027 0.488281
AL 1 -84.965 32.2006 0.976562
AL 1 -84.9649 32.1989 3.90625
AL 1 -84.965 32.1966 1.95312
AL 1 -84.9668 32.194 31.25
AL 1 -84.9737 32.1916 0.488281
AL 1 -84.9959 32.1849 0.976562
AL 1 -85.0085 32.1819 0.976562
AL 1 -85.0113 32.1805 31.25
AL 1 -85.0131 32.1791 0.976562
AL 1 -85.0146 32.1769 0.976562
AL 1 -85.0266 32.1661 3.90625
AL 1 -85.0303 32.1617 0.976562
AL 1 -85.0339 32.1565 0.0038147
AL 1 -85.034 32.1563 1.95312
AL 1 -85.0456 32.1438 7.8125
AL 1 -85.0479 32.142 0.976562
AL 1 -85.0494 32.1412 0.0038147
AL 1 -85.0587 32.136 0.976562
AL 1 -85.0611 32.1341 250
AL 1 -85.0614 32.1336 0.000476837
AL 1 -85.0621 32.1325 1.95312
AL 1 -85.0616 32.1299 0.00190735
AL 1 -85.0615 32.1297 3.90625
AL 1 -85.0592 32.1252 1.95312
AL 1 -85.055 32.1137 0.976562
AL 1 -85.0538 32.1077 0.976562
AL 1 -85.0496 32.0954 1.95312
AL 1 -85.0471 32.0904 1.95312
AL 1 -85.0471 32.0874 31.25
AL 1 -85.0477 32.0849 3.90625
AL 1 -85.0512 32.0825 0.488281
AL 1 -85.0532 32.0806 3.90625
AL 1 -85.0558 32.0744 15.625
AL 1 -85.0555 32.0727 0.976562
AL 1 -85.0541 32.0702 1.95312
AL 1 -85.0542 32.068 7.8125
AL 1 -85.056 32.0631 0.488281
AL 1 -85.0568 32.0598 1.95312
AL 1 -85.0564 32.0581 0.976562
AL 1 -85.0566 32.0542 1.95312
AL 1 -85.0588 32.0467 15.625
AL 1 -85.058 32.0438 1.95312
AL 1 -85.0553 32.0406 0.976562
AL 1 -85.0548 32.0388 7.8125
AL 1 -85.0546 32.0367 1.95312
AL 1 -85.0552 32.0351 0.0038147
AL 1 -85.0555 32.0342 0.244141
AL 1 -85.0565 32.0318 3.90625
AL 1 -85.0563 32.0283 3.90625
AL 1 -85.0552 32.0272 0.12207
AL 1 -85.0547 32.0266 0.000953674
AL 1 -85.0538 32.0255 0.976562
AL 1 -85.0532 32.0242 3.90625
AL 1 -85.0531 32.0231 0.488281
AL 1 -85.0532 32.0216 1.95312
AL 1 -85.0537 32.0207 0.244141
AL 1 -85.0548 32.0174 3.90625
AL 1 -85.0538 32.0135 15.625
AL 1 -85.0551 32.0107 1.95312
AL 1 -85.0634 32.0041 0.976562
AL 1 -85.0645 32.0025 7.8125
AL 1 -85.0669 31.9962 0.0038147
AL 1 -85.068 31.9934 1.95312
AL 1 -85.0681 31.9924 0.0038147
AL 1 -85.0683 31.9868 1.95312
AL 1 -85.0709 31.9817 15.625
AL 1 -85.0699 31.9784 1.95312
AL 1 -85.0668 31.9748 1.95312
AL 1 -85.0659 31.9725 0.976562
AL 1 -85.0659 31.9712 125
AL 1 -85.0678 31.9674 1.95312
AL 1 -85.0702 31.9657 7.8125
AL 1 -85.0739 31.9642 1.95312
AL 1 -85.0832 31.9625 3.90625
AL 1 -85.0857 31.9608 0.976562
AL 1 -85.0867 31.9592 31.25
AL 1 -85.0868 31.9578 0.976562
AL 1 -85.0824 31.9454 3.90625
AL 1 -85.0824 31.9453 0.00762939
AL 1 -85.0789 31.9415 1.95312
AL 1 -85.0789 31.9402 31.25
AL 1 -85.0847 31.9374 0.976562
AL 1 -85.0864 31.936 3.90625
AL 1 -85.0918 31.9289 3.90625
AL 1 -85.0982 31.9263 0.976562
AL 1 -85.0995 31.9253 7.8125
AL 1 -85.1002 31.9241 0.976562
AL 1 -85.1013 31.9187 1.95312
AL 1 -85.1024 31.9174 7.8125
AL 1 -85.1091 31.9144 0.976562
AL 1 -85.1131 31.9119 31.25
AL 1 -85.1127 31.9099 1.95312
AL 1 -85.1098 31.9081 1.95312
AL 1 -85.108 31.9052 15.625
AL 1 -85.1113 31.8994 1.95312
AL 1 -85.1106 31.8969 1.95312
AL 1 -85.112 31.8948 31.25
AL 1 -85.114 31.8934 1.95312
AL 1 -85.117 31.8929 3.90625
AL 1 -85.1211 31.8933 0.976562
AL 1 -85.1329 31.8931 1.95312
AL 1 -85.1341 31.8922 31.25
AL 1 -85.1343 31.8915 0.0038147
AL 1 -85.1343 31.8915 0.976562
AL 1 -85.1337 31.8896 1.95312
AL 1 -85.1316 31.8868 0.976562
AL 1 -85.13 31.8838 0.00762939
AL 1 -85.1298 31.8834 0.00190735
AL 1 -85.1297 31.8831 0.00190735
AL 1 -85.1293 31.8825 1.95312
AL 1 -85.1284 31.8797 0.976562
AL 1 -85.1284 31.8776 15.625
AL 1 -85.1287 31.8767 0.00762939
AL 1 -85.1288 31.8765 0.00762939
AL 1 -85.1288 31.8764 0.976562
AL 1 -85.1337 31.8701 3.90625
AL 1 -85.1358 31.8625 3.90625
AL 1 -85.1374 31.8607 0.976562
AL 1 -85.1401 31.8588 0.976562
AL 1 -85.1407 31.8575 500
AL 1 -85.1402 31.8553 0.976562
AL 1 -85.138 31.8513 1.95312
AL 1 -85.1377 31.8459 7.8125
AL 1 -85.1383 31.8442 0.976562
AL 1 -85.141 31.8414 0.00762939
AL 1 -85.1413 31.8411 0.976562
AL 1 -85.1415 31.8405 0.00762939
AL 1 -85.1417 31.8396 0.000953674
AL 1 -85.1418 31.8393 15.625
AL 1 -85.1406 31.8368 0.00190735
AL 1 -85.1395 31.8347 0.00190735
AL 1 -85.1392 31.8342 0.976562
AL 1 -85.1387 31.8336 0.00762939
AL 1 -85.1359 31.8305 0.976562
AL 1 -85.1336 31.8261 3.90625
AL 1 -85.1316 31.8185 0.00762939
AL 1 -85.1313 31.8176 31.25
AL 1 -85.1314 31.8165 0.000953674
AL 1 -85.1315 31.8142 0.00762939
AL 1 -85.1315 31.8131 0.976562
AL 1 -85.1323 31.8102 0.000476837
AL 1 -85.1329 31.8081 1.95312
AL 1 -85.1329 31.8004 0.0152588
AL 1 -85.1328 31.7989 0.976562
AL 1 -85.1322 31.7952 1.95312
AL 1 -85.1329 31.7924 15.625
AL 1 -85.1371 31.7884 0.976562
AL 1 -85.1418 31.7822 0.0038147
AL 1 -85.1418 31.7821 0.00762939
AL 1 -85.1419 31.782 31.25
AL 1 -85.1415 31.7813 0.00762939
AL 1 -85.1408 31.7802 0.0038147
AL 1 -85.1404 31.7797 1.95312
AL 1 -85.1337 31.7745 0.00190735
AL 1 -85.1307 31.7723 0.0610352
AL 1 -85.1263 31.7689 1.95312
AL 1 -85.1261 31.7684 0.00762939
AL 1 -85.1252 31.7671 15.625
AL 1 -85.1256 31.7645 1.95312
AL 1 -85.1269 31.7623 0.0152588
AL 1 -85.1291 31.7589 0.0152588
AL 1 -85.1292 31.7587 15.625
AL 1 -85.1291 31.7583 0.00762939
AL 1 -85.1278 31.7554 0.0152588
AL 1 -85.1266 31.7525 0.976562
AL 1 -85.1239 31.7476 1.95312
AL 1 -85.1189 31.7327 31.25
AL 1 -85.1191 31.731 0.976562
AL 1 -85.1222 31.7228 3.90625
AL 1 -85.1249 31.7198 0.00190735
AL 1 -85.1257 31.7189 1.95312
AL 1 -85.1258 31.7187 0.00190735
AL 1 -85.1265 31.7168 15.625
AL 1 -85.1268 31.7094 0.0152588
AL 1 -85.1268 31.709 1.95312
AL 1 -85.1261 31.7015 0.000238419
AL 1 -85.1258 31.6981 0.00762939
AL 1 -85.1256 31.6954 0.00762939
AL 1 -85.1255 31.695 62.5
AL 1 -85.1252 31.6946 0.00762939
AL 1 -85.1223 31.6913 3.90625
AL 1 -85.1139 31.6869 7.8125
AL 1 -85.1126 31.6852 0.976562
AL 1 -85.1094 31.6775 7.8125
AL 1 -85.0928 31.6603 0.00190735
AL 1 -85.0924 31.66 7.8125
AL 1 -85.0915 31.6595 2.98023e-05
AL 1 -85.0885 31.6582 0.00190735
AL 1 -85.0878 31.6579 0.244141
AL 1 -85.0855 31.657 0.244141
AL 1 -85.0835 31.6561 0.976562
AL 1 -85.082 31.6547 15.625
AL 1 -85.081 31.6531 0.488281
AL 1 -85.0809 31.6523 3.90625
AL 1 -85.0814 31.651 0.488281
AL 1 -85.0826 31.6495 0.488281
AL 1 -85.0852 31.6441 3.90625
AL 1 -85.0854 31.6422 0.976562
AL 1 -85.0852 31.6407 0.488281
AL 1 -85.0845 31.639 15.625
