#flight_id, longitude(deg), latitude(deg), altitude (1000 feets), time (secs)
46,-89.142263,39.886495,37.000010,40080.000000
46,-88.979940,39.883802,37.000010,40140.000000
46,-88.817625,39.881081,37.000010,40200.000000
46,-88.655317,39.878354,37.000010,40260.000000
46,-88.493015,39.875612,37.000010,40320.000000
46,-88.330740,39.872277,37.000010,40380.000000
46,-88.168475,39.868852,37.000010,40440.000000
47,-99.081578,39.285286,37.000016,41700.000000
47,-98.919562,39.287240,37.000010,41760.000000
47,-98.757541,39.289192,37.000010,41820.000000
47,-98.595516,39.291145,37.000010,41880.000000
47,-98.433487,39.293099,37.000010,41940.000000
47,-98.271453,39.295054,37.000010,42000.000000
47,-98.109414,39.297011,37.000010,42060.000000
47,-97.947371,39.298971,37.000010,42120.000000
47,-97.785324,39.300933,37.000010,42180.000000
47,-97.623272,39.302901,37.000010,42240.000000
47,-97.461209,39.304418,37.000020,42300.000000
47,-97.299131,39.304709,37.000010,42360.000000
47,-97.137053,39.304990,37.000010,42420.000000
47,-96.974974,39.305273,37.000010,42480.000000
47,-96.812894,39.305556,37.000010,42540.000000
47,-96.650814,39.305420,37.000010,42600.000000
47,-96.488737,39.304717,37.000010,42660.000000
47,-96.326662,39.303993,37.000010,42720.000000
47,-96.164588,39.303266,37.000010,42780.000000
47,-96.002533,39.301474,37.000010,42840.000000
47,-95.840486,39.299409,37.000010,42900.000000
47,-95.678444,39.297342,37.000010,42960.000000
47,-95.516407,39.295274,37.000010,43020.000000
47,-95.354375,39.293205,37.000010,43080.000000
47,-95.192348,39.291133,37.000010,43140.000000
47,-95.030326,39.289058,37.000010,43200.000000
47,-94.868308,39.286979,37.000010,43260.000000
47,-94.706393,39.283483,37.001805,43320.000000
47,-94.545365,39.269716,37.000016,43380.000000
47,-94.384397,39.255764,37.000010,43440.000000
47,-94.223464,39.241800,37.000010,43500.000000
47,-94.062564,39.227823,37.000010,43560.000000
47,-93.901699,39.213827,37.000010,43620.000000
47,-93.740871,39.199803,37.000010,43680.000000
47,-93.580085,39.185709,37.000010,43740.000000
47,-93.419526,39.170360,37.000010,43800.000000
47,-93.259041,39.154776,37.000010,43860.000000
47,-93.098592,39.139182,37.000010,43920.000000
47,-92.938181,39.123577,37.000010,43980.000000
47,-92.777808,39.107959,37.000010,44040.000000
47,-92.617474,39.092324,37.000010,44100.000000
47,-92.617474,39.092324,37.000010,44100.000000
48,-92.641182,36.891013,32.000031,36540.000000
48,-92.765136,36.974625,32.000025,36600.000000
48,-92.889078,37.058377,32.000031,36660.000000
48,-93.013754,37.141570,32.000025,36720.000000
48,-93.138486,37.224841,32.000025,36780.000000
48,-93.263206,37.308254,32.000025,36840.000000
48,-93.374884,37.400808,32.007842,36900.000000
48,-93.452535,37.514654,32.000037,36960.000000
48,-93.529958,37.628646,32.000025,37020.000000
48,-93.607834,37.742493,32.000094,37080.000000
48,-93.688915,37.855006,32.000025,37140.000000
48,-93.770086,37.967536,32.000025,37200.000000
48,-93.851255,38.080124,32.000025,37260.000000
48,-93.932266,38.192840,32.000025,37320.000000
48,-94.013696,38.305428,32.000025,37380.000000
48,-94.095538,38.417892,32.000027,37440.000000
48,-94.177778,38.530239,32.000025,37500.000000
48,-94.260282,38.642527,32.000025,37560.000000
48,-94.343415,38.754596,32.000025,37620.000000
48,-94.426625,38.866690,32.000025,37680.000000
48,-94.509899,38.978818,32.000025,37740.000000
48,-94.593211,39.090989,32.000025,37800.000000
48,-94.676501,39.203232,32.000025,37860.000000
48,-94.765043,39.312539,31.993834,37920.000000
48,-94.895643,39.393914,32.000060,37980.000000
48,-95.026917,39.474789,32.000025,38040.000000
48,-95.158321,39.555687,32.000025,38100.000000
48,-95.289853,39.636610,32.000025,38160.000000
48,-95.421511,39.717562,32.000025,38220.000000
48,-95.553289,39.798548,32.000025,38280.000000
48,-95.685183,39.879575,32.000025,38340.000000
48,-95.817181,39.960652,32.000025,38400.000000
48,-95.949266,40.041797,32.000025,38460.000000
49,-91.651677,39.695092,23.944729,43380.000000
49,-91.795019,39.676180,25.304062,43440.000000
49,-91.941255,39.656877,26.567236,43500.000000
49,-92.090236,39.637203,27.738857,43560.000000
49,-92.241814,39.617175,28.823709,43620.000000
49,-92.395839,39.596813,29.826654,43680.000000
49,-92.552163,39.576135,30.752568,43740.000000
49,-92.710639,39.555161,31.606281,43800.000000
49,-92.871125,39.533908,32.392520,43860.000000
49,-93.033481,39.512393,33.115875,43920.000000
49,-93.197693,39.490617,33.787418,43980.000000
49,-93.362132,39.468795,34.660055,44040.000000
49,-93.525896,39.447046,35.451133,44100.000000
49,-93.525896,39.447046,35.451133,44100.000000
50,-93.414794,36.865881,32.000023,35940.000000
50,-93.560972,36.826511,32.000023,36000.000000
50,-93.707019,36.787008,32.000023,36060.000000
50,-93.852703,36.746841,32.000023,36120.000000
50,-93.998200,36.706418,32.000023,36180.000000
50,-94.143608,36.665968,32.000023,36240.000000
50,-94.288925,36.625487,32.000023,36300.000000
50,-94.434148,36.584965,32.000023,36360.000000
50,-94.579270,36.544387,32.000023,36420.000000
50,-94.724276,36.503721,32.000023,36480.000000
50,-94.869087,36.462786,32.000023,36540.000000
50,-95.013581,36.421309,32.000023,36600.000000
50,-95.157890,36.379595,32.000023,36660.000000
50,-95.302105,36.337845,32.000023,36720.000000
50,-95.446220,36.296047,32.000023,36780.000000
50,-95.590227,36.254179,32.000023,36840.000000
50,-95.734097,36.212181,32.000023,36900.000000
50,-95.872221,36.160127,32.000370,36960.000000
50,-96.005198,36.099476,32.000023,37020.000000
50,-96.138053,36.038800,32.000023,37080.000000
50,-96.270791,35.978102,32.000023,37140.000000
50,-96.403409,35.917381,32.000023,37200.000000
50,-96.535904,35.856632,32.000023,37260.000000
50,-96.668275,35.795851,32.000023,37320.000000
50,-96.800517,35.735032,32.000023,37380.000000
50,-96.932623,35.674165,32.000023,37440.000000
50,-97.064583,35.613235,32.000023,37500.000000
50,-97.196375,35.552211,32.000023,37560.000000
50,-96.098796,35.838672,32.000023,37108.367004
51,-95.552710,35.981197,32.000023,36883.663109
51,-95.083983,36.103532,32.000023,36690.790765
52,-91.811703,36.957579,32.000023,35344.308761
52,-88.301679,37.873674,32.000023,33900.000000
52,-88.456773,37.857688,32.000023,33960.000000
52,-88.611833,37.841696,32.000023,34020.000000
52,-88.766858,37.825698,32.000023,34080.000000
52,-88.921848,37.809692,32.000023,34140.000000
52,-89.076803,37.793680,32.000023,34200.000000
52,-89.231722,37.777658,32.000023,34260.000000
52,-89.386607,37.761626,32.000023,34320.000000
52,-89.541455,37.745582,32.000023,34380.000000
52,-89.696268,37.729524,32.000023,34440.000000
52,-89.851043,37.713446,32.000023,34500.000000
52,-90.005780,37.697341,32.000023,34560.000000
52,-90.160476,37.681187,32.000023,34620.000000
52,-90.312819,37.656345,32.000734,34680.000000
52,-90.461793,37.620001,32.000023,34740.000000
52,-90.610638,37.583518,32.000023,34800.000000
52,-90.759423,37.547070,32.000023,34860.000000
52,-90.908230,37.510860,32.000023,34920.000000
52,-91.056900,37.474489,32.000023,34980.000000
52,-91.205388,37.437840,32.000023,35040.000000
52,-91.353759,37.401079,32.000023,35100.000000
52,-91.501742,37.363536,32.000023,35160.000000
52,-91.649574,37.325804,32.000023,35220.000000
52,-91.797324,37.288053,32.000023,35280.000000
52,-91.944991,37.250282,32.000023,35340.000000
52,-92.092574,37.212488,32.000023,35400.000000
52,-92.240071,37.174664,32.000023,35460.000000
52,-92.387479,37.136804,32.000023,35520.000000
52,-92.534793,37.098896,32.000023,35580.000000
52,-92.682002,37.060913,32.000023,35640.000000
52,-92.829062,37.022747,32.000021,35700.000000
52,-92.975663,36.983661,32.000023,35760.000000
52,-93.122132,36.944440,32.000023,35820.000000
52,-93.268511,36.905184,32.000023,35880.000000
53,-89.392931,39.987597,38.275715,27600.000000
53,-89.490051,39.888254,39.128113,27660.000000
53,-89.586992,39.788915,39.755970,27720.000000
53,-89.683781,39.689547,39.939490,27780.000000
53,-89.780303,39.590263,39.999840,27840.000000
53,-89.876612,39.491004,40.000016,27900.000000
53,-89.972744,39.391724,40.000016,27960.000000
53,-90.068691,39.292419,40.000016,28020.000000
53,-90.164445,39.193082,40.000016,28080.000000
53,-90.259987,39.093705,40.000016,28140.000000
53,-90.355285,38.994265,40.000016,28200.000000
53,-90.450240,38.894709,40.000016,28260.000000
53,-90.565448,38.811585,40.001723,28320.000000
53,-90.700362,38.745643,40.000016,28380.000000
53,-90.835079,38.679611,40.000016,28440.000000
53,-90.969347,38.613185,39.999980,28500.000000
53,-91.101645,38.544554,40.000016,28560.000000
53,-91.233824,38.475932,40.000016,28620.000000
53,-91.365854,38.407285,40.000016,28680.000000
53,-91.497732,38.338608,40.000016,28740.000000
53,-91.629453,38.269894,40.000016,28800.000000
53,-91.761010,38.201136,40.000016,28860.000000
53,-91.892391,38.132319,40.000016,28920.000000
53,-92.023574,38.063417,40.000016,28980.000000
53,-92.154492,37.994351,40.000016,29040.000000
53,-92.284739,37.924652,40.000016,29100.000000
53,-92.414679,37.854743,40.000016,29160.000000
53,-92.544471,37.784806,40.000016,29220.000000
53,-92.674111,37.714838,40.000016,29280.000000
53,-92.803594,37.644832,40.000016,29340.000000
53,-92.932912,37.574777,40.000016,29400.000000
53,-93.062051,37.504658,40.000016,29460.000000
53,-93.190982,37.434440,40.000016,29520.000000
53,-93.319599,37.364004,40.000010,29580.000000
53,-93.424175,37.273059,40.000242,29640.000000
53,-93.520647,37.175789,40.000016,29700.000000
53,-93.616982,37.078512,40.000016,29760.000000
53,-93.713181,36.981230,40.000016,29820.000000
53,-93.809246,36.883943,40.000016,29880.000000
53,-93.905175,36.786649,40.000016,29940.000000
53,-94.000969,36.689349,40.000016,30000.000000
53,-94.096628,36.592041,40.000016,30060.000000
54,-90.195482,37.276829,31.665844,37140.000000
54,-90.208380,37.409311,31.916584,37200.000000
54,-90.221307,37.542090,31.999682,37260.000000
54,-90.234240,37.675476,32.000016,37320.000000
54,-90.206100,37.807112,32.000137,37380.000000
54,-90.172405,37.938240,32.000018,37440.000000
54,-90.138657,38.069372,32.000018,37500.000000
54,-90.104859,38.200508,32.000018,37560.000000
54,-90.071009,38.331649,32.000018,37620.000000
54,-90.037110,38.462795,32.000018,37680.000000
54,-90.003161,38.593945,32.000018,37740.000000
54,-89.969164,38.725101,32.000018,37800.000000
54,-89.935119,38.856262,32.000018,37860.000000
54,-89.901029,38.987429,32.000018,37920.000000
54,-89.866896,39.118602,32.000018,37980.000000
54,-89.832723,39.249781,32.000018,38040.000000
54,-89.798515,39.380968,32.000018,38100.000000
54,-89.764279,39.512164,32.000018,38160.000000
54,-89.730032,39.643371,32.000018,38220.000000
54,-89.695812,39.774595,32.000018,38280.000000
54,-89.648088,39.902656,32.002742,38340.000000
55,-101.785396,36.733081,37.000020,27300.000000
55,-101.650302,36.779601,37.000020,27360.000000
55,-101.515129,36.826130,37.000020,27420.000000
55,-101.379880,36.872670,37.000020,27480.000000
55,-101.244553,36.919219,37.000020,27540.000000
55,-101.109149,36.965780,37.000020,27600.000000
55,-100.973667,37.012352,37.000020,27660.000000
55,-100.838109,37.058937,37.000020,27720.000000
55,-100.702475,37.105535,37.000020,27780.000000
55,-100.566764,37.152148,37.000020,27840.000000
55,-100.430978,37.198777,37.000020,27900.000000
55,-100.295117,37.245423,37.000020,27960.000000
55,-100.159182,37.292089,37.000020,28020.000000
55,-100.023174,37.338777,37.000020,28080.000000
55,-99.887094,37.385490,37.000020,28140.000000
55,-99.750946,37.432233,37.000020,28200.000000
55,-99.614731,37.479011,37.000020,28260.000000
55,-99.478456,37.525835,37.000020,28320.000000
55,-99.342130,37.572723,37.000020,28380.000000
55,-99.205775,37.619716,37.000020,28440.000000
55,-99.067743,37.663241,37.003246,28500.000000
55,-98.924180,37.694567,37.000023,28560.000000
55,-98.780539,37.725839,37.000020,28620.000000
55,-98.636838,37.757113,37.000020,28680.000000
55,-98.493077,37.788388,37.000020,28740.000000
55,-98.349255,37.819665,37.000020,28800.000000
55,-98.205372,37.850944,37.000020,28860.000000
55,-98.061428,37.882224,37.000020,28920.000000
55,-97.917424,37.913505,37.000020,28980.000000
55,-97.773358,37.944789,37.000020,29040.000000
55,-97.629232,37.976074,37.000020,29100.000000
55,-97.485044,38.007360,37.000020,29160.000000
55,-97.340795,38.038648,37.000020,29220.000000
55,-97.196484,38.069938,37.000020,29280.000000
55,-97.052112,38.101230,37.000020,29340.000000
55,-96.907679,38.132523,37.000020,29400.000000
55,-96.763184,38.163818,37.000020,29460.000000
55,-96.618627,38.195115,37.000020,29520.000000
55,-96.474008,38.226413,37.000020,29580.000000
55,-96.329328,38.257713,37.000020,29640.000000
55,-96.184585,38.289015,37.000020,29700.000000
55,-96.039780,38.320319,37.000020,29760.000000
55,-95.894913,38.351625,37.000020,29820.000000
55,-95.749984,38.382933,37.000020,29880.000000
55,-95.604992,38.414242,37.000020,29940.000000
55,-95.459938,38.445554,37.000020,30000.000000
55,-95.314821,38.476867,37.000020,30060.000000
55,-95.169642,38.508183,37.000020,30120.000000
55,-95.024400,38.539500,37.000020,30180.000000
55,-94.879095,38.570820,37.000020,30240.000000
55,-94.733727,38.602141,37.000020,30300.000000
55,-94.588296,38.633465,37.000020,30360.000000
55,-94.442802,38.664791,37.000020,30420.000000
55,-94.297245,38.696118,37.000020,30480.000000
55,-94.151624,38.727449,37.000020,30540.000000
55,-94.005940,38.758781,37.000020,30600.000000
55,-93.860193,38.790116,37.000020,30660.000000
55,-93.714382,38.821452,37.000020,30720.000000
55,-93.568507,38.852792,37.000020,30780.000000
55,-93.422569,38.884133,37.000020,30840.000000
55,-93.276566,38.915477,37.000020,30900.000000
55,-93.130500,38.946824,37.000020,30960.000000
55,-92.984370,38.978173,37.000020,31020.000000
55,-92.838175,39.009525,37.000016,31080.000000
55,-92.691917,39.040879,37.000016,31140.000000
55,-92.545594,39.072236,37.000016,31200.000000
55,-92.399207,39.103595,37.000016,31260.000000
55,-92.252755,39.134958,37.000016,31320.000000
55,-92.106238,39.166323,37.000016,31380.000000
55,-91.959657,39.197691,37.000016,31440.000000
55,-91.813012,39.229062,37.000016,31500.000000
55,-91.666301,39.260436,37.000016,31560.000000
55,-91.519526,39.291813,37.000016,31620.000000
55,-91.372685,39.323193,37.000016,31680.000000
55,-91.225780,39.354577,37.000016,31740.000000
55,-91.078809,39.385964,37.000016,31800.000000
55,-90.931774,39.417354,37.000016,31860.000000
55,-90.784673,39.448748,37.000016,31920.000000
55,-90.637506,39.480145,37.000016,31980.000000
55,-90.490274,39.511546,37.000016,32040.000000
55,-90.342977,39.542951,37.000016,32100.000000
55,-90.195614,39.574360,37.000016,32160.000000
55,-90.048185,39.605773,37.000016,32220.000000
55,-89.900691,39.637190,37.000016,32280.000000
55,-89.753131,39.668611,37.000016,32340.000000
55,-89.605505,39.700037,37.000016,32400.000000
55,-89.457813,39.731468,37.000016,32460.000000
55,-89.310055,39.762903,37.000016,32520.000000
55,-89.162231,39.794343,37.000016,32580.000000
55,-89.014342,39.825789,37.000016,32640.000000
55,-88.866386,39.857240,37.000016,32700.000000
55,-88.718364,39.888697,37.000016,32760.000000
55,-88.570276,39.920160,37.000016,32820.000000
55,-88.422122,39.951629,37.000016,32880.000000
55,-88.273902,39.983105,37.000016,32940.000000
56,-98.247037,39.587314,37.000010,33736.295353
56,-97.972310,39.629238,37.000010,33840.000000
56,-97.813279,39.653495,37.000010,33900.000000
56,-97.654192,39.677754,37.000010,33960.000000
56,-97.495049,39.702013,37.000010,34020.000000
56,-97.335850,39.726275,37.000010,34080.000000
56,-97.176596,39.750537,37.000010,34140.000000
56,-97.017285,39.774800,37.000010,34200.000000
56,-96.857918,39.799065,37.000010,34260.000000
56,-96.698495,39.823331,37.000010,34320.000000
56,-96.539016,39.847598,37.000010,34380.000000
56,-96.379480,39.871866,37.000010,34440.000000
56,-96.219888,39.896136,37.000010,34500.000000
56,-96.060240,39.920407,37.000010,34560.000000
56,-95.900535,39.944679,37.000010,34620.000000
56,-95.740773,39.968953,37.000010,34680.000000
56,-95.580955,39.993228,37.000010,34740.000000
56,-95.421080,40.017504,37.000010,34800.000000
56,-95.261149,40.041782,37.000010,34860.000000
56,-95.101160,40.066061,37.000010,34920.000000
56,-94.941115,40.090341,37.000010,34980.000000
56,-94.781013,40.114623,37.000010,35040.000000
56,-94.620853,40.138907,37.000010,35100.000000
56,-94.460637,40.163192,37.000010,35160.000000
56,-94.300363,40.187478,37.000010,35220.000000
56,-94.140032,40.211766,37.000010,35280.000000
56,-93.979644,40.236055,37.000010,35340.000000
56,-93.819198,40.260346,37.000010,35400.000000
56,-93.658695,40.284639,37.000010,35460.000000
56,-93.498134,40.308933,37.000010,35520.000000
56,-93.337516,40.333229,37.000010,35580.000000
56,-93.176840,40.357526,37.000010,35640.000000
56,-93.016107,40.381825,37.000010,35700.000000
56,-92.855315,40.406126,37.000010,35760.000000
56,-92.694466,40.430429,37.000010,35820.000000
56,-92.533559,40.454733,37.000010,35880.000000
56,-92.372593,40.479039,37.000010,35940.000000
56,-92.211570,40.503347,37.000010,36000.000000
56,-92.050489,40.527657,37.000010,36060.000000
56,-91.889349,40.551969,37.000010,36120.000000
56,-91.728151,40.576282,37.000010,36180.000000
